Filename,Sound label,Phrase,Tone,Segment,Begin time,End time,Duration,Type
F_0_48.wav,PS2-1-jau,PS2,1,jau,312.22376,312.2454823,21.72232786,pd
F_0_48.wav,PM-2-ou,PM,2,ou,315.9200915,315.9672885,47.19704459,pd
F_0_48.wav,PS2-1-au,PS2,1,au,317.9450275,318.0172578,72.23025947,pd
F_0_48.wav,PS1-3-i,PS1,3,i,318.1565881,318.182684,26.09589391,pd
F_0_48.wav,UI-3-o,UI,3,o,320.3174021,320.3415291,24.1269866,pd
F_0_48.wav,UI-3-o,UI,3,o,324.8311743,324.8636751,32.50084304,pd
F_0_48.wav,UI-3-o,UI,3,o,327.2513596,327.2850837,33.72410811,pd
F_0_48.wav,PS2-1-jau,PS2,1,jau,327.3353322,327.3580904,22.75822059,pd
F_0_48.wav,PF-4-i,PF,4,i,330.8515974,330.9308912,79.29379154,pd
F_0_48.wav,UI-3-o,UI,3,o,358.3907447,358.4172936,26.54892123,pd
F_0_48.wav,PF-2-e,PF,2,e,359.2333209,359.2583549,25.03399233,pd
F_0_48.wav,UI-3-o,UI,3,o,382.0305604,382.0685421,37.98167658,pd
F_0_48.wav,UF-1-o,UF,1,o,388.4728566,388.5445702,71.71360224,pd
F_0_48.wav,UI-3-o,UI,3,o,393.8246636,393.8647131,40.04951018,pd
F_0_48.wav,UI-3-o,UI,3,o,399.8011608,399.8277108,26.55001821,pd
F_0_48.wav,UI-3-o,UI,3,o,411.2869162,411.3177241,30.8079259,pd
F_0_48.wav,PI-3-ai,PI,3,ai,416.4237918,416.460499,36.70722263,pd
F_0_48.wav,PM-2-ou,PM,2,ou,416.5819966,416.6119133,29.91666243,pd
F_0_48.wav,PM-2-ou,PM,2,ou,416.6119133,416.6479455,36.03222326,pd
F_0_48.wav,AS1-3-en,AS1,3,en,419.4831252,419.5048685,21.74331136,pd
F_0_48.wav,PI-3-a,PI,3,a,421.4051431,421.4515903,46.44721037,pd
F_0_48.wav,PM-1-au,PM,1,au,421.4675827,421.5206106,53.02790215,pd
F_0_48.wav,AS1-3-en,AS1,3,en,424.0494043,424.0731706,23.76626852,pd
F_0_48.wav,AS1-3-en,AS1,3,en,429.543591,429.5683949,24.80392294,pd
F_0_48.wav,AS2-0-eh,AS2,0,eh,431.2187555,431.2695277,50.77217847,pd
F_0_48.wav,PS1-3-i,PS1,3,i,431.3814832,431.4446958,63.21258343,pd
F_0_48.wav,UI-3-o,UI,3,o,433.3624922,433.3964107,33.91849263,pd
F_0_48.wav,PS2-1-au,PS2,1,au,433.5345808,433.5845803,49.99949559,pd
F_0_48.wav,PS1-3-i,PS1,3,i,433.5845803,433.6953875,110.8072045,pd
F_0_48.wav,PI-1-u,PI,1,u,433.8062363,433.8433263,37.08999329,pd
F_0_48.wav,PM-1-au,PM,1,au,442.8390442,442.8832027,44.15845656,pd
F_0_48.wav,UI-3-o,UI,3,o,444.2603752,444.2835474,23.17227285,pd
F_0_48.wav,PI-4-au,PI,4,au,449.1085992,449.1295794,20.98024187,pd
F_0_48.wav,AS1-3-en,AS1,3,en,449.7113748,449.8452425,133.8677255,pd
F_0_48.wav,PF-4-an,PF,4,an,453.8531779,453.9012061,48.02823616,pd
F_0_48.wav,PF-4-an,PF,4,an,453.9554912,453.9847559,29.26470567,pd
F_0_48.wav,PS1-3-i,PS1,3,i,460.513842,460.5496134,35.77145559,pd
F_0_48.wav,PF-3-ou,PF,3,ou,467.21209,467.2499391,37.84916574,pd
F_0_48.wav,UI-3-o,UI,3,o,468.5461823,468.5741727,27.99037965,pd
F_0_48.wav,UI-3-o,UI,3,o,470.7142173,470.7444497,30.23235372,pd
F_0_48.wav,PI-2-ang,PI,2,ang,480.5169831,480.5410129,24.02984686,pd
F_0_48.wav,PF-3-ai,PF,3,ai,482.9813239,483.0180026,36.67869379,pd
F_0_48.wav,UI-3-o,UI,3,o,486.4903033,486.5175748,27.27149275,pd
F_0_48.wav,PF-1-jen,PF,1,jen,489.8643201,489.8881445,23.82438336,pd
F_0_48.wav,UI-3-o,UI,3,o,493.7735527,493.8159184,42.36566937,pd
F_0_48.wav,PS2-1-jau,PS2,1,jau,493.8632717,493.9074106,44.13887552,pd
F_0_48.wav,PF-1-eng,PF,1,eng,498.8967398,498.9265681,29.82832647,pd
F_0_48.wav,PI-3s-ai,PI,3s,ai,500.6464851,500.6976113,51.12619826,pd
F_0_48.wav,PM-3-au,PM,3,au,500.7596389,500.8026249,42.98595791,pd
F_0_48.wav,UI-3-o,UI,3,o,511.3511284,511.3791148,27.98640344,pd
F_0_48.wav,PF-4-i,PF,4,i,512.1505476,512.17927,28.72235709,pd
F_0_48.wav,UF-1-o,UF,1,o,523.8028843,523.8422293,39.34497684,pd
F_0_48.wav,UI-3-o,UI,3,o,524.4839657,524.5126054,28.63974336,pd
F_0_48.wav,PI-4-u,PI,4,u,525.0042614,525.0256912,21.42977346,pd
F_0_48.wav,AS1-3-en,AS1,3,en,525.5402008,525.5643449,24.14408208,pd
F_0_48.wav,UI-3-o,UI,3,o,535.1721557,535.1990918,26.93603762,pd
F_0_48.wav,PF-1-en,PF,1,en,535.9874643,536.0256619,38.1976071,pd
F_0_48.wav,UI-3-o,UI,3,o,537.2677788,537.2972021,29.42334827,pd
F_0_48.wav,PF-1-m,PF,1,m,538.0529756,538.1118246,58.84897374,pd
F_0_48.wav,PF-1-au,PF,1,au,538.1251321,538.1901913,65.05916695,pd
F_0_48.wav,UI-3-o,UI,3,o,539.5010831,539.5267689,25.68584031,pd
F_0_48.wav,UI-3-o,UI,3,o,553.4353628,553.4747185,39.35574809,pd
F_0_48.wav,PS1-3-i,PS1,3,i,561.2355913,561.26172,26.12862503,pd
F_0_48.wav,PI-4-a,PI,4,a,561.370999,561.4529492,81.95020276,pd
F_0_48.wav,PM-1-pa,PM,1,pa,561.4913184,561.5256122,34.29378397,pd
F_0_48.wav,UI-3-o,UI,3,o,574.9370346,574.9720179,34.98328706,pd
F_0_48.wav,AS1-3-en,AS1,3,en,578.8492963,578.8759444,26.64809981,pd
F_0_48.wav,PI-3-n,PI,3,n,580.8817124,580.9045408,22.82838095,pd
F_0_48.wav,PM-1-j,PM,1,j,580.9045408,580.9388838,34.3429926,pd
F_0_48.wav,PF-3-ang,PF,3,ang,612.8550705,612.9486066,93.53602762,pd
F_0_48.wav,UI-3-o,UI,3,o,621.5445807,621.5792211,34.64040908,pd
F_0_48.wav,UI-3-o,UI,3,o,627.8729493,627.8975394,24.59009334,pd
F_0_48.wav,PM-1-ou,PM,1,ou,628.8307179,628.8528718,22.15381223,pd
F_0_48.wav,PF-2-ang,PF,2,ang,629.1685537,629.2019553,33.40155035,pd
F_0_48.wav,UI-3-o,UI,3,o,646.6988008,646.7229527,24.15184672,pd
F_0_48.wav,UI-3-o,UI,3,o,648.8969287,648.9263869,29.45817362,pd
F_0_48.wav,UI-3-o,UI,3,o,651.1582886,651.1834494,25.16085309,pd
F_0_48.wav,PI-3-ir,PI,3,ir,651.7218714,651.7464682,24.59677731,pd
F_0_48.wav,UI-3-o,UI,3,o,660.3031434,660.3324381,29.2946436,pd
F_0_48.wav,UF-1-o,UF,1,o,671.0195373,671.0587169,39.17963712,pd
F_0_48.wav,UI-3-o,UI,3,o,674.0485346,674.0782879,29.75334714,pd
F_0_48.wav,AS1-3-en,AS1,3,en,675.2899043,675.324649,34.74466762,pd
F_0_48.wav,UI-3-o,UI,3,o,695.6923694,695.7190397,26.67025637,pd
F_0_48.wav,PI-2-u,PI,2,u,698.2665247,698.3110194,44.49470739,pd
F_0_48.wav,UF-1-o,UF,1,o,701.2843958,701.3227138,38.31797945,pd
F_0_48.wav,AS2-0-eh,AS2,0,eh,708.1080879,708.2000397,91.95182884,pd
F_0_48.wav,UF-1-o,UF,1,o,708.3814006,708.4170811,35.6805349,pd
F_0_48.wav,UF-1-o,UF,1,o,708.4442663,708.4790973,34.83099835,pd
F_0_48.wav,PI-4-en,PI,4,en,709.7487045,709.7681127,19.4081927,pd
F_0_48.wav,UI-3-o,UI,3,o,711.8248972,711.8544779,29.58069096,pd
F_0_48.wav,UF-1-o,UF,1,o,713.2570065,713.292663,35.65651579,pd
F_0_48.wav,UI-3-o,UI,3,o,713.8043189,713.8335124,29.19353789,pd
F_0_48.wav,AS1-3-en,AS1,3,en,714.8990882,714.9246986,25.61045857,pd
F_0_48.wav,AS1-3-en,AS1,3,en,721.1421094,721.2177587,75.64931081,pd
F_0_48.wav,UF-1-o,UF,1,o,721.4353367,721.5291882,93.85156774,pd
F_0_48.wav,AS1-3-en,AS1,3,en,726.8581884,726.8976956,39.50717671,pd
F_0_48.wav,AS1-3-en,AS1,3,en,726.8976956,726.9396329,41.93734467,pd
F_0_48.wav,UF-1-o,UF,1,o,727.1555218,727.202226,46.70419934,pd
F_0_48.wav,PF-3s-ou,PF,3s,ou,733.1067384,733.1325911,25.85271988,pd
F_0_48.wav,AS1-3-en,AS1,3,en,733.3414715,733.3658137,24.34220738,pd
F_0_48.wav,PM-2-ou,PM,2,ou,734.867075,734.9058651,38.79011241,pd
F_0_48.wav,PF-3s-a,PF,3s,a,744.082994,744.1174861,34.49211034,pd
F_0_48.wav,UF-1-o,UF,1,o,744.6870868,744.7223371,35.2503193,pd
F_0_48.wav,AS1-3-en,AS1,3,en,748.5822788,748.6075466,25.26772508,pd
F_0_48.wav,AS1-3-en,AS1,3,en,748.6731944,748.7114465,38.25204467,pd
F_0_48.wav,PF-2-ei,PF,2,ei,752.021375,752.0635263,42.15137185,pd
F_0_48.wav,PF-2-ei,PF,2,ei,752.0892455,752.112906,23.66044252,pd
F_0_48.wav,PF-3-u,PF,3,u,753.9401512,753.9666599,26.50865104,pd
F_0_48.wav,PF-3-u,PF,3,u,755.969557,756.0336064,64.04941916,pd
F_0_48.wav,PM-3-au,PM,3,au,757.5536654,757.575559,21.89356866,pd
F_0_48.wav,AS1-3-en,AS1,3,en,758.0706827,758.1035326,32.84991635,pd
F_0_48.wav,UF-1-o,UF,1,o,758.4577624,758.5002727,42.51026685,pd
F_0_48.wav,AS1-3-en,AS1,3,en,763.6722701,763.70704,34.7699468,pd
F_0_48.wav,PF-2-an,PF,2,an,772.5543316,772.6004674,46.13580399,pd
F_0_48.wav,UI-3-o,UI,3,o,773.6102929,773.6377124,27.41950546,pd
F_0_48.wav,PM-1-i,PM,1,i,774.2796318,774.3050755,25.44372904,pd
F_0_48.wav,UF-1-o,UF,1,o,780.2858498,780.377498,91.64818891,pd
F_0_48.wav,UF-1-o,UF,1,o,793.9268002,794.0361388,109.3385962,pd
F_0_48.wav,AS1-3-en,AS1,3,en,804.6855557,804.7107146,25.15880558,pd
F_0_48.wav,UI-3-o,UI,3,o,808.2394898,808.2671978,27.70803401,pd
F_0_48.wav,AS1-3-en,AS1,3,en,809.3037277,809.3283374,24.6096288,pd
F_0_48.wav,PS1-3-i,PS1,3,i,810.7481508,810.7948134,46.66259745,pd
F_0_48.wav,UI-3-o,UI,3,o,823.333029,823.3876615,54.63248172,pd
F_0_48.wav,PI-2-ang,PI,2,ang,823.7925956,823.8712675,78.6719147,pd
F_0_48.wav,UI-3-o,UI,3,o,825.7215164,825.7646307,43.11422405,pd
F_0_48.wav,PI-2-w,PI,2,w,826.234962,826.2616185,26.65656827,pd
F_0_48.wav,AS1-3-en,AS1,3,en,837.5714059,837.617763,46.35709338,pd
F_0_48.wav,PI-3-ai,PI,3,ai,841.2068445,841.2466043,39.75985819,pd
F_0_48.wav,AS1-3-en,AS1,3,en,841.6791918,841.711748,32.55621751,pd
F_0_48.wav,PI-3-en,PI,3,en,845.5440159,845.5679762,23.96037396,pd
F_0_48.wav,PF-3-o,PF,3,o,852.4066477,852.4332056,26.55790267,pd
F_0_48.wav,UI-3-o,UI,3,o,853.6379163,853.6644041,26.48783309,pd
F_0_48.wav,PF-2-en,PF,2,en,856.5735669,856.6331634,59.59649658,pd
F_0_48.wav,UI-3-o,UI,3,o,863.9437349,863.9695659,25.83101663,pd
F_0_48.wav,PF-1-ang,PF,1,ang,864.8232003,864.8549836,31.78333074,pd
F_0_48.wav,PF-4-a,PF,4,a,866.9588015,867.0004079,41.60638664,pd
F_0_48.wav,UI-3-o,UI,3,o,876.8805723,876.9145172,33.94487112,pd
F_0_48.wav,AS1-3-en,AS1,3,en,883.7262987,883.7592809,32.98218653,pd
F_0_48.wav,PM-4-ou,PM,4,ou,885.3315071,885.3646566,33.14950337,pd
F_0_48.wav,PI-4-la,PI,4,la,887.1344506,887.1680001,33.54946359,pd
F_0_48.wav,UI-3-o,UI,3,o,888.6783266,888.7119163,33.58973848,pd
F_0_48.wav,PM-3-i,PM,3,i,889.3074478,889.3317516,24.30381621,pd
F_0_48.wav,PI-1-a,PI,1,a,894.6831311,894.7097094,26.57823894,pd
F_0_48.wav,PI-1-a,PI,1,a,894.7222164,894.7660256,43.80917746,pd
F_0_48.wav,AS1-3-en,AS1,3,en,895.2596659,895.2924132,32.74728039,pd
F_0_48.wav,AS1-3-en,AS1,3,en,897.2117297,897.2352598,23.53008863,pd
F_0_48.wav,UI-3-o,UI,3,o,898.4065985,898.4408311,34.23262921,pd
F_0_48.wav,PI-3-ou,PI,3,ou,898.9920472,899.0268987,34.85147189,pd
F_0_48.wav,PF-3-en,PF,3,en,899.2811525,899.3348137,53.66117168,pd
F_0_48.wav,UI-3-o,UI,3,o,902.418407,902.4410025,22.59554562,pd
F_0_48.wav,AS1-3-en,AS1,3,en,903.7522392,903.7761737,23.93449739,pd
F_0_48.wav,UI-3-o,UI,3,o,904.7304968,904.759438,28.94125663,pd
F_0_48.wav,PF-1-au,PF,1,au,905.5944893,905.6260253,31.53605969,pd
F_0_48.wav,UI-3-o,UI,3,o,906.8944493,906.9188475,24.39826522,pd
F_0_48.wav,PF-1-eng,PF,1,eng,907.756681,907.7774487,20.76777792,pd
F_0_48.wav,AS1-3-en,AS1,3,en,909.9420016,909.9752785,33.27687452,pd
F_0_48.wav,PF-2-ang,PF,2,ang,924.806059,924.83092,24.86107232,pd
F_0_48.wav,UI-3-o,UI,3,o,925.8170879,925.8527061,35.61823563,pd
F_0_48.wav,PI-3-u,PI,3,u,928.3388613,928.3791553,40.29397053,pd
F_0_48.wav,PI-3-u,PI,3,u,928.3791553,928.4179843,38.82904192,pd
F_0_48.wav,PI-1-a,PI,1,a,930.2445642,930.2757171,31.15298445,pd
F_0_48.wav,UI-3-o,UI,3,o,933.396397,933.4193059,22.90897378,pd
F_0_48.wav,UI-3-o,UI,3,o,937.3296206,937.3549869,25.3663152,pd
F_0_48.wav,UF-1-o,UF,1,o,940.6219408,940.6558953,33.9544792,pd
F_0_48.wav,AS1-3-en,AS1,3,en,944.063224,944.094483,31.25899248,pd
F_0_48.wav,AS1-3-en,AS1,3,en,950.0954007,950.1294114,34.0107573,pd
F_0_48.wav,AS1-3-en,AS1,3,en,954.5062052,954.5460553,39.85015616,pd
F_0_48.wav,UI-3-o,UI,3,o,955.4615891,955.4907073,29.11819317,pd
F_0_48.wav,AS1-3-en,AS1,3,en,958.4400658,958.4646088,24.54302416,pd
F_0_48.wav,UF-1-o,UF,1,o,958.7983254,958.836019,37.69353298,pd
F_0_48.wav,UI-3-o,UI,3,o,1011.624873,1011.650279,25.40662381,pd
F_0_48.wav,PS2-1-au,PS2,1,au,1011.741555,1011.773784,32.2287728,pd
F_0_48.wav,PI-4-ai,PI,4,ai,1012.126255,1012.150928,24.67279033,pd
F_0_48.wav,PM-2-ou,PM,2,ou,1012.170535,1012.195208,24.67279033,pd
F_0_48.wav,UI-3-o,UI,3,o,1017.489067,1017.51316,24.09252994,pd
F_0_48.wav,UI-3-o,UI,3,o,1019.454026,1019.489115,35.08858263,pd
F_0_48.wav,PM-2-au,PM,2,au,1020.0457,1020.069583,23.88343667,pd
F_0_48.wav,PF-3-au,PF,3,au,1020.268395,1020.323422,55.02663765,pd
F_0_48.wav,UI-3-o,UI,3,o,1028.547883,1028.581657,33.77357474,pd
F_0_48.wav,UI-3-o,UI,3,o,1039.150089,1039.184575,34.48570522,pd
F_0_48.wav,UI-3-o,UI,3,o,1044.342137,1044.366079,23.94199329,pd
F_0_48.wav,PM-2-au,PM,2,au,1044.90385,1044.941637,37.78701991,pd
F_0_48.wav,UI-3-o,UI,3,o,1046.4234,1046.446568,23.16868831,pd
F_0_48.wav,PM-4-au,PM,4,au,1046.988026,1047.040266,52.24008418,pd
F_0_48.wav,PI-3-ai,PI,3,ai,1050.621497,1050.733523,112.0262898,pd
F_0_48.wav,UI-3-o,UI,3,o,1052.168379,1052.202612,34.23277834,pd
F_0_48.wav,PF-2-ei,PF,2,ei,1052.929953,1053.044573,114.6191873,pd
F_0_48.wav,PI-4-in,PI,4,in,1054.608642,1054.630481,21.83904607,pd
F_0_48.wav,UI-3-o,UI,3,o,1056.296493,1056.335258,38.76559307,pd
F_0_48.wav,PF-1-au,PF,1,au,1060.908257,1061.020018,111.7607622,pd
F_0_48.wav,PF-2-en,PF,2,en,1066.963316,1066.996146,32.83038777,pd
F_0_48.wav,PI-4-au,PI,4,au,1072.988667,1073.028155,39.48815608,pd
F_0_48.wav,UI-3-o,UI,3,o,1074.517375,1074.543525,26.1497113,pd
F_0_48.wav,PI-2-u,PI,2,u,1075.109171,1075.205718,96.54635777,pd
F_0_48.wav,PM-4-au,PM,4,au,1075.227896,1075.268415,40.51923548,pd
F_0_48.wav,PF-2-an,PF,2,an,1075.462718,1075.507091,44.37320602,pd
F_0_48.wav,PM-2-au,PM,2,au,1086.801077,1086.896182,95.10442698,pd
F_0_48.wav,PI-3-au,PI,3,au,1090.319506,1090.357141,37.63456251,pd
F_0_48.wav,PM-1-ou,PM,1,ou,1095.003855,1095.060637,56.78258853,pd
F_0_48.wav,PM-1-a,PM,1,a,1100.584373,1100.606809,22.43642796,pd
F_0_48.wav,PM-4-a,PM,4,a,1104.78857,1104.842606,54.03544664,pd
F_0_48.wav,PM-4-a,PM,4,a,1104.842606,1104.878664,36.05788254,pd
F_0_48.wav,PF-4-ang,PF,4,ang,1104.997789,1105.095084,97.29518029,pd
F_0_48.wav,UI-3-o,UI,3,o,1111.494696,1111.529086,34.38985949,pd
F_0_48.wav,UI-3-o,UI,3,o,1120.45949,1120.484829,25.33897903,pd
F_0_48.wav,UI-3-o,UI,3,o,1122.308784,1122.3445,35.71610922,pd
F_0_48.wav,PS1-3-i,PS1,3,i,1122.616673,1122.661934,45.26134763,pd
F_0_48.wav,PI-2-o,PI,2,o,1122.754158,1122.778893,24.73470235,pd
F_0_48.wav,PF-4-a,PF,4,a,1123.092773,1123.115811,23.03865431,pd
F_0_48.wav,PI-1-au,PI,1,au,1128.235368,1128.267022,31.6534927,pd
F_0_48.wav,PF-3-u,PF,3,u,1132.514556,1132.549258,34.70233526,pd
F_0_48.wav,PF-3-an,PF,3,an,1139.358192,1139.391563,33.37112084,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1141.817209,1141.850942,33.73301172,pd
F_0_48.wav,PM-1-ou,PM,1,ou,1143.575769,1143.615106,39.33697082,pd
F_0_48.wav,UI-3-o,UI,3,o,1145.268794,1145.29352,24.72580804,pd
F_0_48.wav,UI-3-o,UI,3,o,1152.04456,1152.069108,24.54804171,pd
F_0_48.wav,PF-3-ei,PF,3,ei,1152.916916,1152.9929,75.98391967,pd
F_0_48.wav,UI-3-o,UI,3,o,1154.305745,1154.33049,24.74512804,pd
F_0_48.wav,PF-2-ai,PF,2,ai,1155.116958,1155.143311,26.35219512,pd
F_0_48.wav,PF-2-ai,PF,2,ai,1155.184457,1155.219593,35.13626015,pd
F_0_48.wav,PF-2-an,PF,2,an,1157.449439,1157.494442,45.00338711,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1157.601741,1157.625271,23.52972869,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1164.053653,1164.076516,22.86359388,pd
F_0_48.wav,UI-3-o,UI,3,o,1167.955379,1167.978527,23.14827783,pd
F_0_48.wav,PS1-3-i,PS1,3,i,1168.272801,1168.297211,24.40975988,pd
F_0_48.wav,UI-3-o,UI,3,o,1174.334154,1174.361693,27.53921627,pd
F_0_48.wav,UI-3-o,UI,3,o,1176.635163,1176.66041,25.24773954,pd
F_0_48.wav,AS2-0-eh,AS2,0,eh,1177.741453,1177.782988,41.53435033,pd
F_0_48.wav,UI-3-o,UI,3,o,1178.935959,1178.961101,25.14187809,pd
F_0_48.wav,PS1-3-i,PS1,3,i,1179.274971,1179.310507,35.53678306,pd
F_0_48.wav,UI-3-o,UI,3,o,1185.240112,1185.267183,27.07058904,pd
F_0_48.wav,PI-1-a,PI,1,a,1185.712827,1185.792987,80.15942141,pd
F_0_48.wav,PM-1-au,PM,1,au,1187.888771,1187.943524,54.75359396,pd
F_0_48.wav,PM-1-au,PM,1,au,1187.97052,1188.009805,39.28495903,pd
F_0_48.wav,UF-1-o,UF,1,o,1188.638612,1188.659702,21.08992139,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1190.862438,1190.887419,24.98171055,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1199.12592,1199.150291,24.37116357,pd
F_0_48.wav,UI-3-o,UI,3,o,1200.295914,1200.319256,23.34209912,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1203.476134,1203.526216,50.08175207,pd
F_0_48.wav,PF-3-a,PF,3,a,1207.58054,1207.685476,104.9354431,pd
F_0_48.wav,PM-1-au,PM,1,au,1218.15518,1218.179381,24.20079485,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1224.988713,1225.011187,22.47359643,pd
F_0_48.wav,PF-2-e,PF,2,e,1241.191902,1241.246304,54.40169732,pd
F_0_48.wav,PF-2-an,PF,2,an,1243.282699,1243.349278,66.57989222,pd
F_0_48.wav,PM-3s-au,PM,3s,au,1249.31847,1249.353391,34.92105732,pd
F_0_48.wav,PM-3s-au,PM,3s,au,1249.353391,1249.387855,34.46457291,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1256.372392,1256.397215,24.82301502,pd
F_0_48.wav,PS1-3-i,PS1,3,i,1259.593247,1259.620306,27.05916468,pd
F_0_48.wav,PM-3-ou,PM,3,ou,1259.92296,1259.949108,26.14744796,pd
F_0_48.wav,UI-3-o,UI,3,o,1263.507682,1263.533726,26.04349147,pd
F_0_48.wav,UI-3-o,UI,3,o,1265.532724,1265.556122,23.39812634,pd
F_0_48.wav,PI-3s-a,PI,3s,a,1266.082566,1266.13232,49.75444868,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1266.593449,1266.625883,32.43391025,pd
F_0_48.wav,PF-4-eng,PF,4,eng,1274.864749,1274.895419,30.67045962,pd
F_0_48.wav,PM-1-a,PM,1,a,1276.797495,1276.846339,48.8433602,pd
F_0_48.wav,PM-3-i,PM,3,i,1278.843333,1278.890918,47.58472573,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1296.908697,1296.932075,23.37802169,pd
F_0_48.wav,PI-1-la,PI,1,la,1298.278934,1298.321773,42.83894565,pd
F_0_48.wav,PF-3-ou,PF,3,ou,1298.782275,1298.814719,32.44366846,pd
F_0_48.wav,UI-3-o,UI,3,o,1310.063233,1310.096751,33.5177866,pd
F_0_48.wav,UI-3-o,UI,3,o,1312.250461,1312.273925,23.46371164,pd
F_0_48.wav,UI-3-o,UI,3,o,1314.299713,1314.325199,25.48584313,pd
F_0_48.wav,UI-3-o,UI,3,o,1319.9447,1319.968315,23.61443161,pd
F_0_48.wav,UI-3-o,UI,3,o,1323.75361,1323.778353,24.74232593,pd
F_0_48.wav,UF-1-o,UF,1,o,1324.999322,1325.053011,53.68904322,pd
F_0_48.wav,PM-1-au,PM,1,au,1329.293087,1329.375894,82.80665152,pd
F_0_48.wav,PF-1-uo,PF,1,uo,1331.497965,1331.539157,41.19249945,pd
F_0_48.wav,UI-3-o,UI,3,o,1332.704419,1332.729096,24.67647303,pd
F_0_48.wav,PF-3-u,PF,3,u,1339.140212,1339.164897,24.68552596,pd
F_0_48.wav,PI-3-y,PI,3,y,1340.738983,1340.790535,51.55200691,pd
F_0_48.wav,PI-3s-ou,PI,3s,ou,1342.91902,1343.014018,94.99729817,pd
F_0_48.wav,PM-3s-au,PM,3s,au,1343.014018,1343.081174,67.15602568,pd
F_0_48.wav,PM-3s-au,PM,3s,au,1343.094739,1343.118295,23.55650742,pd
F_0_48.wav,UI-3-o,UI,3,o,1405.089129,1405.11086,21.73150955,pd
F_0_48.wav,UI-3-o,UI,3,o,1427.159399,1427.189903,30.5033692,pd
F_0_48.wav,UI-3-o,UI,3,o,1437.024936,1437.050506,25.56967814,pd
F_0_48.wav,UI-3-o,UI,3,o,1452.453341,1452.47532,21.97883118,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1453.759528,1453.809421,49.89246106,pd
F_0_48.wav,UF-1-o,UF,1,o,1454.029508,1454.125727,96.2190475,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1456.318105,1456.417223,99.11824582,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1463.29505,1463.359594,64.54356543,pd
F_0_48.wav,UF-1-o,UF,1,o,1463.61253,1463.698346,85.81526976,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1479.806925,1479.885575,78.65072018,pd
F_0_48.wav,UF-1-o,UF,1,o,1480.057054,1480.107937,50.88314616,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1486.533391,1486.594984,61.59323278,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1494.029476,1494.090563,61.08679407,pd
F_0_48.wav,UF-1-o,UF,1,o,1494.288425,1494.394962,106.5370599,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1500.70027,1500.730351,30.08096797,pd
F_0_48.wav,AS1-3-en,AS1,3,en,1502.648853,1502.680798,31.94572787,pd
F_0_48.wav,UF-1-o,UF,1,o,1502.962679,1502.998169,35.49062478,pd
F_0_48.wav,UF-1-o,UF,1,o,1503.002606,1503.050735,48.12948659,pd
F_0_48.wav,UI-3-o,UI,3,o,1503.952351,1503.979249,26.89803191,pd
F_0_48.wav,AS2-0-eh,AS2,0,eh,1505.28244,1505.343688,61.24762185,pd
F_0_48.wav,UF-1-o,UF,1,o,1505.539862,1505.610649,70.78756948,pd
F_0_48.wav,AS1-3-en,AS1,3,en,159.7941821,159.829226,35.04388938,fry
F_0_48.wav,AS2-0-eh,AS2,0,eh,167.9217999,167.9657067,43.90679852,fry
F_0_48.wav,AS2-0-eh,AS2,0,eh,175.0589514,175.0988833,39.93194495,fry
F_0_48.wav,AS2-0-eh,AS2,0,eh,178.7825923,178.8047921,22.1998505,fry
F_0_48.wav,AS1-3-en,AS1,3,en,185.9612561,186.0599769,98.72084524,fry
F_0_48.wav,AS1-3-en,AS1,3,en,201.9547196,201.9868453,32.12570224,fry
F_0_48.wav,PI-3-o,PI,3,o,205.6644596,205.7059514,41.49186608,fry
F_0_48.wav,AS2-0-eh,AS2,0,eh,206.2474522,206.2937677,46.31550005,fry
F_0_48.wav,AS1-3-en,AS1,3,en,227.0707931,227.1053107,34.51758157,fry
F_0_48.wav,AS1-3-en,AS1,3,en,241.665286,241.6909001,25.61406383,fry
F_0_48.wav,PM-4-ou,PM,4,ou,254.7795523,254.8556461,76.09376454,fry
F_0_48.wav,AS1-3-en,AS1,3,en,255.3942521,255.4440107,49.75863745,fry
F_0_48.wav,AS1-3-en,AS1,3,en,259.0825425,259.1124251,29.88254972,fry
F_0_48.wav,AS1-3-en,AS1,3,en,263.4803476,263.5174239,37.07628448,fry
F_0_48.wav,UF-1-o,UF,1,o,263.7386483,263.7781736,39.52530805,fry
F_0_48.wav,AS1-3-en,AS1,3,en,270.200689,270.2462022,45.51323843,fry
F_0_48.wav,AS1-3-en,AS1,3,en,278.924477,278.9660965,41.61945219,fry
